id,actual_value,expected_value,time_period,time_period_utc,time_gradient,grouping_level_1,grouping_level_2,grouping_level_3,grouping_level_4,grouping_level_5,grouping_level_6,grouping_level_7,grouping_level_8,grouping_level_9,data_group_hash,data_group_name,data_grouping_configuration,connection_hash,connection_name,provider,table_hash,schema_name,table_name,table_name_pattern,table_stage,table_priority,column_hash,column_name,column_name_pattern,check_hash,check_name,check_display_name,check_type,check_category,table_comparison,quality_dimension,sensor_name,time_series_id,executed_at,duration_ms,created_at,updated_at,created_by,updated_by,severity,incident_hash,reference_connection,reference_schema,reference_table,reference_column,include_in_kpi,warning_upper_bound,include_in_sla,fatal_upper_bound,fatal_lower_bound,warning_lower_bound,error_lower_bound,error_upper_bound,t,c,m
62105511-8cdf-2839-8a9c-c97155477395,1.0,1.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,4012532915184324024,daily_detected_datatype_in_text_changed,daily_detected_datatype_in_text_changed,monitoring,datatype,,Consistency,column/datatype/string_datatype_detect,37af616d-531f-cdb8-20dc-02f2757869eb,2024-10-01 06:37:13.382000+00:00,1088,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,1.0,False,,,1.0,,,,,
1efce54f-6c7f-d049-b068-b034cedfe522,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,month,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,5423408396273399240,profile_contains_usa_phone_percent,profile_contains_usa_phone_percent,profiling,pii,,Validity,column/pii/contains_usa_phone_percent,4b43d133-b3bf-35c8-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.397000+00:00,1073,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
117b0767-a77e-838e-b068-b034cedfe522,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,month,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,4955141683097265679,profile_contains_email_percent,profile_contains_email_percent,profiling,pii,,Validity,column/pii/contains_email_percent,44c4331b-78be-660f-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.399000+00:00,1072,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
25f6c5b8-13e2-831b-b068-b034cedfe522,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,8091264033088497306,daily_nulls_count,daily_nulls_count,monitoring,nulls,,Completeness,column/nulls/null_count,7049f1c4-cc22-669a-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.400000+00:00,1070,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
1e3af6b8-f53b-25b4-b068-b034cedfe522,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,5441969872537632821,daily_nulls_percent,daily_nulls_percent,monitoring,nulls,,Completeness,column/nulls/null_percent,4b85c2c4-2afb-c035-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.402000+00:00,1069,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
6f2ca2e3-ff42-2510-b068-b034cedfe522,0.0,0.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,4220882885965693073,daily_nulls_percent_change,daily_nulls_percent_change,monitoring,nulls,,Completeness,column/nulls/null_percent,3a93969f-2082-c091-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.406000+00:00,1065,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,0.0,False,,,0.0,,,,,
6f73e31b-b898-9916-b068-b034cedfe522,7.0,7.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,370632303178133415,password,password,4236998188564249751,daily_detected_datatype_in_text_changed,daily_detected_datatype_in_text_changed,monitoring,datatype,,Consistency,column/datatype/string_datatype_detect,3accd767-6758-7c97-1a28-7bb7eee0ff5c,2024-10-01 06:37:13.410000+00:00,1061,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,7.0,False,,,7.0,,,,,
26ade60f-858c-f760-9313-5ba33019f93d,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,2764976569208386488,verified,verified,8291921256820511457,daily_nulls_count,daily_nulls_count,monitoring,nulls,,Completeness,column/nulls/null_count,7312d273-5a4c-12e1-3953-90201026e343,2024-10-01 06:37:13.423000+00:00,1048,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
1d61d50f-6355-51cf-9313-5ba33019f93d,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,2764976569208386488,verified,verified,5250882102761993294,daily_nulls_percent,daily_nulls_percent,monitoring,nulls,,Completeness,column/nulls/null_percent,48dee173-bc95-b44e-3953-90201026e343,2024-10-01 06:37:13.425000+00:00,1047,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
6c778154-692c-516b-9313-5ba33019f93d,0.0,0.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,2764976569208386488,verified,verified,4163777041976308970,daily_nulls_percent_change,daily_nulls_percent_change,monitoring,nulls,,Completeness,column/nulls/null_percent,39c8b528-b6ec-b4ea-3953-90201026e343,2024-10-01 06:37:13.427000+00:00,1044,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,0.0,False,,,0.0,,,,,
